month,part_id,x,y,height_um,product_test_score
current,C-0033,2,6,39.8193,97.128
current,C-0033,3,6,40.0031,97.128
current,C-0033,4,6,40.3853,97.128
current,C-0033,5,6,40.3124,97.128
current,C-0033,6,6,40.4076,97.128
current,C-0033,7,6,40.6212,97.128
current,C-0033,8,6,41.1906,97.128
current,C-0033,9,6,40.8538,97.128
current,C-0033,0,7,39.9566,97.128
current,C-0033,1,7,39.7335,97.128
current,C-0033,2,7,40.0268,97.128
current,C-0033,3,7,39.9831,97.128
current,C-0033,4,7,40.3706,97.128
current,C-0033,5,7,40.1115,97.128
current,C-0033,6,7,40.3486,97.128
current,C-0033,7,7,40.5401,97.128
current,C-0033,8,7,40.8745,97.128
current,C-0033,9,7,41.0004,97.128
current,C-0033,0,8,39.398,97.128
current,C-0033,1,8,39.6274,97.128
current,C-0033,2,8,40.2387,97.128
current,C-0033,3,8,40.0557,97.128
current,C-0033,4,8,39.8148,97.128
current,C-0033,5,8,40.4332,97.128
current,C-0033,6,8,40.4822,97.128
current,C-0033,7,8,40.6887,97.128
current,C-0033,8,8,40.8907,97.128
current,C-0033,9,8,40.7924,97.128
current,C-0033,0,9,39.768,97.128
current,C-0033,1,9,39.9594,97.128
current,C-0033,2,9,39.8561,97.128
current,C-0033,3,9,40.2539,97.128
current,C-0033,4,9,39.8541,97.128
current,C-0033,5,9,40.423,97.128
current,C-0033,6,9,40.2557,97.128
current,C-0033,7,9,40.2094,97.128
current,C-0033,8,9,40.5416,97.128
current,C-0033,9,9,40.6179,97.128
current,C-0034,0,0,40.5966,93.836
current,C-0034,1,0,40.2894,93.836
current,C-0034,2,0,40.5404,93.836
current,C-0034,3,0,40.4644,93.836
current,C-0034,4,0,40.8709,93.836
current,C-0034,5,0,40.8585,93.836
current,C-0034,6,0,41.1555,93.836
current,C-0034,7,0,40.9538,93.836
current,C-0034,8,0,41.5057,93.836
current,C-0034,9,0,41.647,93.836
current,C-0034,0,1,39.8929,93.836
current,C-0034,1,1,39.9092,93.836
current,C-0034,2,1,40.6255,93.836
current,C-0034,3,1,40.5925,93.836
current,C-0034,4,1,40.7285,93.836
current,C-0034,5,1,41.0662,93.836
current,C-0034,6,1,41.0999,93.836
current,C-0034,7,1,41.3679,93.836
current,C-0034,8,1,41.1171,93.836
current,C-0034,9,1,41.5281,93.836
current,C-0034,0,2,40.5753,93.836
current,C-0034,1,2,40.3064,93.836
current,C-0034,2,2,39.7486,93.836
current,C-0034,3,2,40.4522,93.836
current,C-0034,4,2,40.4392,93.836
current,C-0034,5,2,40.5292,93.836
current,C-0034,6,2,41.0701,93.836
current,C-0034,7,2,40.9498,93.836
current,C-0034,8,2,41.2804,93.836
current,C-0034,9,2,41.3029,93.836
current,C-0034,0,3,40.0769,93.836
current,C-0034,1,3,40.2305,93.836
current,C-0034,2,3,40.276,93.836
current,C-0034,3,3,40.2732,93.836
current,C-0034,4,3,40.5276,93.836
current,C-0034,5,3,40.9816,93.836
current,C-0034,6,3,40.9474,93.836
current,C-0034,7,3,40.9051,93.836
current,C-0034,8,3,40.958,93.836
current,C-0034,9,3,41.0428,93.836
current,C-0034,0,4,39.6684,93.836
current,C-0034,1,4,39.7471,93.836
current,C-0034,2,4,39.864,93.836
current,C-0034,3,4,40.3515,93.836
current,C-0034,4,4,40.588,93.836
current,C-0034,5,4,40.4684,93.836
current,C-0034,6,4,40.734,93.836
current,C-0034,7,4,41.0299,93.836
current,C-0034,8,4,41.1951,93.836
current,C-0034,9,4,41.3787,93.836
current,C-0034,0,5,40.1053,93.836
current,C-0034,1,5,40.1136,93.836
current,C-0034,2,5,39.9517,93.836
current,C-0034,3,5,40.2802,93.836
current,C-0034,4,5,40.6975,93.836
current,C-0034,5,5,40.469,93.836
current,C-0034,6,5,40.8022,93.836
current,C-0034,7,5,41.1989,93.836
current,C-0034,8,5,40.9515,93.836
current,C-0034,9,5,41.0167,93.836
current,C-0034,0,6,39.8798,93.836
current,C-0034,1,6,39.875,93.836
current,C-0034,2,6,40.0889,93.836
current,C-0034,3,6,39.9758,93.836
current,C-0034,4,6,40.121,93.836
current,C-0034,5,6,40.448,93.836
current,C-0034,6,6,40.556,93.836
current,C-0034,7,6,41.1082,93.836
current,C-0034,8,6,40.8851,93.836
current,C-0034,9,6,41.1489,93.836
current,C-0034,0,7,39.9546,93.836
current,C-0034,1,7,40.438,93.836
current,C-0034,2,7,40.0214,93.836
current,C-0034,3,7,40.3564,93.836
current,C-0034,4,7,40.2372,93.836
current,C-0034,5,7,40.2263,93.836
current,C-0034,6,7,40.4811,93.836
current,C-0034,7,7,40.7476,93.836
current,C-0034,8,7,41.3058,93.836
current,C-0034,9,7,41.3581,93.836
current,C-0034,0,8,40.0032,93.836
current,C-0034,1,8,39.8756,93.836
current,C-0034,2,8,39.9527,93.836
current,C-0034,3,8,40.012,93.836
current,C-0034,4,8,40.4466,93.836
current,C-0034,5,8,40.6396,93.836
current,C-0034,6,8,40.7899,93.836
current,C-0034,7,8,40.562,93.836
current,C-0034,8,8,40.8403,93.836
current,C-0034,9,8,41.5715,93.836
current,C-0034,0,9,40.0084,93.836
current,C-0034,1,9,40.1641,93.836
current,C-0034,2,9,40.0462,93.836
current,C-0034,3,9,40.3453,93.836
current,C-0034,4,9,40.2504,93.836
current,C-0034,5,9,40.586,93.836
current,C-0034,6,9,40.6149,93.836
current,C-0034,7,9,40.7936,93.836
current,C-0034,8,9,41.0074,93.836
current,C-0034,9,9,40.8142,93.836
current,C-0035,0,0,40.3411,92.413
current,C-0035,1,0,40.5987,92.413
current,C-0035,2,0,41.0339,92.413
current,C-0035,3,0,40.7428,92.413
current,C-0035,4,0,41.0695,92.413
current,C-0035,5,0,41.1537,92.413
current,C-0035,6,0,41.7877,92.413
current,C-0035,7,0,41.839,92.413
current,C-0035,8,0,42.4989,92.413
current,C-0035,9,0,42.6434,92.413
current,C-0035,0,1,40.4949,92.413
current,C-0035,1,1,40.6249,92.413
current,C-0035,2,1,40.9463,92.413
current,C-0035,3,1,40.9617,92.413
current,C-0035,4,1,41.2475,92.413
current,C-0035,5,1,41.1581,92.413
current,C-0035,6,1,41.3972,92.413
current,C-0035,7,1,41.5348,92.413
current,C-0035,8,1,42.2132,92.413
current,C-0035,9,1,42.386,92.413
current,C-0035,0,2,40.2758,92.413
current,C-0035,1,2,40.4119,92.413
current,C-0035,2,2,40.6353,92.413
current,C-0035,3,2,40.6153,92.413
current,C-0035,4,2,40.9752,92.413
current,C-0035,5,2,40.9217,92.413
current,C-0035,6,2,41.6129,92.413
current,C-0035,7,2,41.2795,92.413
current,C-0035,8,2,41.7957,92.413
current,C-0035,9,2,42.4524,92.413
current,C-0035,0,3,40.3047,92.413
current,C-0035,1,3,40.4201,92.413
current,C-0035,2,3,40.2142,92.413
current,C-0035,3,3,40.0778,92.413
current,C-0035,4,3,41.0623,92.413
current,C-0035,5,3,41.0451,92.413
current,C-0035,6,3,41.4058,92.413
current,C-0035,7,3,41.4222,92.413
current,C-0035,8,3,41.8868,92.413
current,C-0035,9,3,41.9438,92.413
current,C-0035,0,4,40.0752,92.413
current,C-0035,1,4,40.3946,92.413
current,C-0035,2,4,39.9953,92.413
current,C-0035,3,4,40.9413,92.413
current,C-0035,4,4,40.4997,92.413
current,C-0035,5,4,40.8606,92.413
current,C-0035,6,4,41.1647,92.413
current,C-0035,7,4,41.8976,92.413
current,C-0035,8,4,41.7801,92.413
current,C-0035,9,4,42.2731,92.413
current,C-0035,0,5,39.8776,92.413
current,C-0035,1,5,40.1004,92.413
current,C-0035,2,5,40.3466,92.413
current,C-0035,3,5,40.1706,92.413
current,C-0035,4,5,40.4864,92.413
current,C-0035,5,5,40.832,92.413
current,C-0035,6,5,41.2734,92.413
current,C-0035,7,5,41.4618,92.413
current,C-0035,8,5,41.9051,92.413
current,C-0035,9,5,41.9628,92.413
current,C-0035,0,6,40.3039,92.413
current,C-0035,1,6,40.3073,92.413
current,C-0035,2,6,40.2607,92.413
current,C-0035,3,6,40.4057,92.413
current,C-0035,4,6,40.6021,92.413
current,C-0035,5,6,40.7515,92.413
current,C-0035,6,6,41.0784,92.413
current,C-0035,7,6,41.4395,92.413
current,C-0035,8,6,41.8083,92.413
current,C-0035,9,6,42.2622,92.413
current,C-0035,0,7,40.1253,92.413
current,C-0035,1,7,39.9574,92.413
current,C-0035,2,7,40.3146,92.413
current,C-0035,3,7,40.6349,92.413
current,C-0035,4,7,41.0445,92.413
current,C-0035,5,7,40.9236,92.413
current,C-0035,6,7,41.1796,92.413
current,C-0035,7,7,41.4454,92.413
current,C-0035,8,7,41.8271,92.413
current,C-0035,9,7,41.9836,92.413
current,C-0035,0,8,40.3058,92.413
current,C-0035,1,8,40.2905,92.413
current,C-0035,2,8,40.7971,92.413
current,C-0035,3,8,40.5438,92.413
current,C-0035,4,8,40.8985,92.413
current,C-0035,5,8,40.9003,92.413
current,C-0035,6,8,41.2868,92.413
current,C-0035,7,8,41.6224,92.413
current,C-0035,8,8,42.1598,92.413
current,C-0035,9,8,42.1014,92.413
current,C-0035,0,9,40.1323,92.413
current,C-0035,1,9,40.3245,92.413
current,C-0035,2,9,40.148,92.413
current,C-0035,3,9,40.7817,92.413
current,C-0035,4,9,40.8155,92.413
current,C-0035,5,9,41.1339,92.413
current,C-0035,6,9,41.2216,92.413
current,C-0035,7,9,41.5716,92.413
current,C-0035,8,9,42.0156,92.413
current,C-0035,9,9,42.3278,92.413
current,C-0036,0,0,40.3046,92.591
current,C-0036,1,0,40.6251,92.591
current,C-0036,2,0,40.4857,92.591
current,C-0036,3,0,40.6479,92.591
current,C-0036,4,0,41.2465,92.591
current,C-0036,5,0,41.3152,92.591
current,C-0036,6,0,41.585,92.591
current,C-0036,7,0,41.7048,92.591
current,C-0036,8,0,42.1192,92.591
current,C-0036,9,0,42.1835,92.591
current,C-0036,0,1,40.3332,92.591
current,C-0036,1,1,40.1955,92.591
current,C-0036,2,1,40.7355,92.591
current,C-0036,3,1,40.8961,92.591
current,C-0036,4,1,40.8656,92.591
current,C-0036,5,1,41.0511,92.591
current,C-0036,6,1,41.4737,92.591
current,C-0036,7,1,41.4446,92.591
current,C-0036,8,1,41.7766,92.591
current,C-0036,9,1,42.3891,92.591
current,C-0036,0,2,40.0936,92.591
current,C-0036,1,2,40.3273,92.591
current,C-0036,2,2,40.1997,92.591
current,C-0036,3,2,40.7083,92.591
current,C-0036,4,2,41.0869,92.591
current,C-0036,5,2,41.0742,92.591
current,C-0036,6,2,41.4845,92.591
current,C-0036,7,2,41.3895,92.591
current,C-0036,8,2,42.1768,92.591
current,C-0036,9,2,42.0568,92.591
current,C-0036,0,3,39.8781,92.591
current,C-0036,1,3,39.8939,92.591
current,C-0036,2,3,40.471,92.591
current,C-0036,3,3,40.7339,92.591
current,C-0036,4,3,40.4047,92.591
current,C-0036,5,3,41.0311,92.591
current,C-0036,6,3,41.1262,92.591
current,C-0036,7,3,41.6124,92.591
current,C-0036,8,3,41.5565,92.591
current,C-0036,9,3,42.1029,92.591
current,C-0036,0,4,40.3245,92.591
current,C-0036,1,4,40.0197,92.591
current,C-0036,2,4,40.115,92.591
current,C-0036,3,4,40.7984,92.591
current,C-0036,4,4,40.6655,92.591
current,C-0036,5,4,40.8306,92.591
current,C-0036,6,4,40.9763,92.591
current,C-0036,7,4,41.5613,92.591
current,C-0036,8,4,41.5792,92.591
current,C-0036,9,4,41.8752,92.591
current,C-0036,0,5,39.8331,92.591
current,C-0036,1,5,40.0721,92.591
current,C-0036,2,5,40.2851,92.591
current,C-0036,3,5,40.6214,92.591
current,C-0036,4,5,40.3828,92.591
current,C-0036,5,5,40.7338,92.591
current,C-0036,6,5,41.3615,92.591
current,C-0036,7,5,41.3128,92.591
current,C-0036,8,5,41.6783,92.591
current,C-0036,9,5,41.7963,92.591
current,C-0036,0,6,39.8368,92.591
current,C-0036,1,6,40.1822,92.591
current,C-0036,2,6,40.1322,92.591
current,C-0036,3,6,40.4864,92.591
current,C-0036,4,6,40.7491,92.591
current,C-0036,5,6,40.5009,92.591
current,C-0036,6,6,41.0199,92.591
current,C-0036,7,6,41.2469,92.591
current,C-0036,8,6,41.6292,92.591
current,C-0036,9,6,42.0367,92.591
current,C-0036,0,7,39.7902,92.591
current,C-0036,1,7,40.183,92.591
current,C-0036,2,7,40.3341,92.591
current,C-0036,3,7,40.3755,92.591
current,C-0036,4,7,40.5924,92.591
current,C-0036,5,7,40.7221,92.591
current,C-0036,6,7,40.8436,92.591
current,C-0036,7,7,41.3733,92.591
current,C-0036,8,7,41.5686,92.591
current,C-0036,9,7,41.8551,92.591
current,C-0036,0,8,40.1022,92.591
current,C-0036,1,8,39.9054,92.591
current,C-0036,2,8,40.1258,92.591
current,C-0036,3,8,39.9207,92.591
current,C-0036,4,8,40.6315,92.591
current,C-0036,5,8,40.5815,92.591
current,C-0036,6,8,41.0239,92.591
current,C-0036,7,8,40.9577,92.591
current,C-0036,8,8,41.5421,92.591
current,C-0036,9,8,41.8464,92.591
current,C-0036,0,9,39.8717,92.591
current,C-0036,1,9,39.9951,92.591
current,C-0036,2,9,40.0836,92.591
current,C-0036,3,9,40.6305,92.591
current,C-0036,4,9,40.3914,92.591
current,C-0036,5,9,41.0929,92.591
current,C-0036,6,9,40.9676,92.591
current,C-0036,7,9,41.5359,92.591
current,C-0036,8,9,41.5554,92.591
current,C-0036,9,9,41.9754,92.591
current,C-0037,0,0,40.6801,97.239
current,C-0037,1,0,41.0892,97.239
current,C-0037,2,0,40.4135,97.239
current,C-0037,3,0,40.7875,97.239
current,C-0037,4,0,40.7583,97.239
current,C-0037,5,0,40.9507,97.239
current,C-0037,6,0,41.3572,97.239
current,C-0037,7,0,41.0134,97.239
current,C-0037,8,0,41.5938,97.239
current,C-0037,9,0,41.5398,97.239
current,C-0037,0,1,40.4842,97.239
current,C-0037,1,1,40.6675,97.239
current,C-0037,2,1,40.5819,97.239
current,C-0037,3,1,40.6402,97.239
current,C-0037,4,1,40.4405,97.239
current,C-0037,5,1,41.0076,97.239
current,C-0037,6,1,40.8033,97.239
current,C-0037,7,1,41.3099,97.239
current,C-0037,8,1,41.347,97.239
current,C-0037,9,1,41.809,97.239
current,C-0037,0,2,40.8196,97.239
current,C-0037,1,2,40.4173,97.239
current,C-0037,2,2,40.7838,97.239
current,C-0037,3,2,40.5881,97.239
current,C-0037,4,2,40.5892,97.239
current,C-0037,5,2,40.44,97.239
current,C-0037,6,2,40.7117,97.239
current,C-0037,7,2,41.0645,97.239
current,C-0037,8,2,41.1775,97.239
current,C-0037,9,2,41.5743,97.239
current,C-0037,0,3,40.4555,97.239
current,C-0037,1,3,40.1466,97.239
current,C-0037,2,3,40.2461,97.239
current,C-0037,3,3,40.6106,97.239
current,C-0037,4,3,40.3487,97.239
current,C-0037,5,3,40.3228,97.239
current,C-0037,6,3,40.5516,97.239
current,C-0037,7,3,41.0374,97.239
current,C-0037,8,3,41.0364,97.239
current,C-0037,9,3,41.1583,97.239
current,C-0037,0,4,40.2701,97.239
current,C-0037,1,4,40.3874,97.239
current,C-0037,2,4,40.1396,97.239
current,C-0037,3,4,40.3948,97.239
current,C-0037,4,4,40.4383,97.239
current,C-0037,5,4,40.526,97.239
current,C-0037,6,4,40.4802,97.239
current,C-0037,7,4,40.6275,97.239
current,C-0037,8,4,41.2733,97.239
current,C-0037,9,4,41.4633,97.239
current,C-0037,0,5,40.3744,97.239
current,C-0037,1,5,40.33,97.239
current,C-0037,2,5,40.3866,97.239
current,C-0037,3,5,40.1849,97.239
current,C-0037,4,5,40.5344,97.239
current,C-0037,5,5,40.4175,97.239
current,C-0037,6,5,40.5857,97.239
current,C-0037,7,5,41.1039,97.239
current,C-0037,8,5,41.1666,97.239
current,C-0037,9,5,41.2011,97.239
current,C-0037,0,6,40.4281,97.239
current,C-0037,1,6,40.2225,97.239
current,C-0037,2,6,40.2776,97.239
current,C-0037,3,6,40.3601,97.239
current,C-0037,4,6,40.0792,97.239
current,C-0037,5,6,40.4111,97.239
current,C-0037,6,6,40.5844,97.239
current,C-0037,7,6,40.8649,97.239
current,C-0037,8,6,40.8202,97.239
current,C-0037,9,6,41.0637,97.239
current,C-0037,0,7,40.4233,97.239
current,C-0037,1,7,40.5577,97.239
current,C-0037,2,7,40.3887,97.239
current,C-0037,3,7,40.8299,97.239
current,C-0037,4,7,40.4113,97.239
current,C-0037,5,7,40.5358,97.239
current,C-0037,6,7,40.57,97.239
current,C-0037,7,7,41.1492,97.239
current,C-0037,8,7,41.001,97.239
current,C-0037,9,7,41.4218,97.239
current,C-0037,0,8,40.0786,97.239
current,C-0037,1,8,40.6882,97.239
current,C-0037,2,8,40.5805,97.239
current,C-0037,3,8,40.4328,97.239
current,C-0037,4,8,40.5112,97.239
current,C-0037,5,8,40.7102,97.239
current,C-0037,6,8,41.1759,97.239
current,C-0037,7,8,40.9164,97.239
current,C-0037,8,8,41.2953,97.239
current,C-0037,9,8,41.2764,97.239
current,C-0037,0,9,40.8154,97.239
current,C-0037,1,9,40.8083,97.239
current,C-0037,2,9,40.4259,97.239
current,C-0037,3,9,40.5548,97.239
current,C-0037,4,9,40.9177,97.239
current,C-0037,5,9,40.8358,97.239
current,C-0037,6,9,40.6835,97.239
current,C-0037,7,9,41.3385,97.239
current,C-0037,8,9,41.3064,97.239
current,C-0037,9,9,41.4511,97.239
current,C-0038,0,0,40.1095,93.336
current,C-0038,1,0,40.3554,93.336
current,C-0038,2,0,40.4266,93.336
current,C-0038,3,0,40.8808,93.336
current,C-0038,4,0,41.1499,93.336
current,C-0038,5,0,41.4137,93.336
current,C-0038,6,0,41.8086,93.336
current,C-0038,7,0,42.1569,93.336
current,C-0038,8,0,42.3022,93.336
current,C-0038,9,0,42.8293,93.336
current,C-0038,0,1,40.377,93.336
current,C-0038,1,1,40.6398,93.336
current,C-0038,2,1,40.7533,93.336
current,C-0038,3,1,41.1479,93.336
current,C-0038,4,1,40.8875,93.336
current,C-0038,5,1,40.8935,93.336
current,C-0038,6,1,41.817,93.336
current,C-0038,7,1,42.3126,93.336
current,C-0038,8,1,42.0923,93.336
current,C-0038,9,1,42.6704,93.336
current,C-0038,0,2,40.0666,93.336
current,C-0038,1,2,40.6474,93.336
current,C-0038,2,2,40.6453,93.336
current,C-0038,3,2,40.7562,93.336
current,C-0038,4,2,41.2415,93.336
current,C-0038,5,2,41.3444,93.336
current,C-0038,6,2,41.463,93.336
current,C-0038,7,2,42.1217,93.336
current,C-0038,8,2,41.9706,93.336
current,C-0038,9,2,42.5518,93.336
current,C-0038,0,3,39.9928,93.336
current,C-0038,1,3,40.6824,93.336
current,C-0038,2,3,40.1708,93.336
current,C-0038,3,3,40.5006,93.336
current,C-0038,4,3,41.0966,93.336
current,C-0038,5,3,41.0708,93.336
current,C-0038,6,3,41.5665,93.336
current,C-0038,7,3,41.7672,93.336
current,C-0038,8,3,42.0198,93.336
current,C-0038,9,3,42.5247,93.336
current,C-0038,0,4,40.0835,93.336
current,C-0038,1,4,40.0107,93.336
current,C-0038,2,4,40.1643,93.336
current,C-0038,3,4,40.5614,93.336
current,C-0038,4,4,40.7634,93.336
current,C-0038,5,4,41.2413,93.336
current,C-0038,6,4,41.4528,93.336
current,C-0038,7,4,41.8098,93.336
current,C-0038,8,4,42.0667,93.336
current,C-0038,9,4,42.3195,93.336
current,C-0038,0,5,40.189,93.336
current,C-0038,1,5,40.1625,93.336
current,C-0038,2,5,40.0346,93.336
current,C-0038,3,5,40.6346,93.336
current,C-0038,4,5,40.5594,93.336
current,C-0038,5,5,41.1544,93.336
current,C-0038,6,5,41.6155,93.336
current,C-0038,7,5,41.7165,93.336
current,C-0038,8,5,42.4066,93.336
current,C-0038,9,5,42.1211,93.336
current,C-0038,0,6,40.0375,93.336
current,C-0038,1,6,40.0226,93.336
current,C-0038,2,6,40.0962,93.336
current,C-0038,3,6,40.7992,93.336
current,C-0038,4,6,40.7332,93.336
current,C-0038,5,6,41.0488,93.336
current,C-0038,6,6,41.3327,93.336
current,C-0038,7,6,42.1126,93.336
current,C-0038,8,6,42.1088,93.336
current,C-0038,9,6,42.5458,93.336
current,C-0038,0,7,39.7131,93.336
current,C-0038,1,7,39.8903,93.336
current,C-0038,2,7,40.1444,93.336
current,C-0038,3,7,40.4296,93.336
current,C-0038,4,7,40.5688,93.336
current,C-0038,5,7,40.9751,93.336
current,C-0038,6,7,41.5504,93.336
current,C-0038,7,7,41.6459,93.336
current,C-0038,8,7,41.6146,93.336
current,C-0038,9,7,42.5761,93.336
current,C-0038,0,8,39.5841,93.336
current,C-0038,1,8,40.2807,93.336
current,C-0038,2,8,40.2589,93.336
current,C-0038,3,8,40.9825,93.336
current,C-0038,4,8,41.0643,93.336
current,C-0038,5,8,41.1516,93.336
current,C-0038,6,8,41.3181,93.336
current,C-0038,7,8,41.904,93.336
current,C-0038,8,8,41.9944,93.336
current,C-0038,9,8,42.4226,93.336
current,C-0038,0,9,39.9274,93.336
current,C-0038,1,9,39.9635,93.336
current,C-0038,2,9,40.3614,93.336
current,C-0038,3,9,40.3886,93.336
current,C-0038,4,9,40.9199,93.336
current,C-0038,5,9,41.0557,93.336
current,C-0038,6,9,41.2502,93.336
current,C-0038,7,9,41.5372,93.336
current,C-0038,8,9,42.3004,93.336
current,C-0038,9,9,42.1462,93.336
current,C-0039,0,0,40.3798,93.901
current,C-0039,1,0,40.3495,93.901
current,C-0039,2,0,40.1289,93.901
current,C-0039,3,0,40.6643,93.901
current,C-0039,4,0,40.7654,93.901
current,C-0039,5,0,40.656,93.901
current,C-0039,6,0,41.0107,93.901
current,C-0039,7,0,41.2199,93.901
current,C-0039,8,0,41.425,93.901
current,C-0039,9,0,41.5718,93.901
current,C-0039,0,1,40.1179,93.901
current,C-0039,1,1,40.4493,93.901
current,C-0039,2,1,40.4454,93.901
current,C-0039,3,1,40.1325,93.901
current,C-0039,4,1,40.5159,93.901
current,C-0039,5,1,40.8476,93.901
current,C-0039,6,1,41.1882,93.901
current,C-0039,7,1,41.0873,93.901
current,C-0039,8,1,41.0057,93.901
current,C-0039,9,1,41.1394,93.901
current,C-0039,0,2,40.1594,93.901
current,C-0039,1,2,40.1753,93.901
current,C-0039,2,2,40.3501,93.901
current,C-0039,3,2,40.1813,93.901
current,C-0039,4,2,40.5375,93.901
current,C-0039,5,2,40.6131,93.901
current,C-0039,6,2,40.6111,93.901
current,C-0039,7,2,41.235,93.901
current,C-0039,8,2,41.2909,93.901
current,C-0039,9,2,41.3173,93.901
current,C-0039,0,3,39.8195,93.901
current,C-0039,1,3,40.2111,93.901
current,C-0039,2,3,40.079,93.901
current,C-0039,3,3,40.4185,93.901
current,C-0039,4,3,40.4872,93.901
current,C-0039,5,3,40.3617,93.901
current,C-0039,6,3,40.6921,93.901
current,C-0039,7,3,41.0421,93.901
current,C-0039,8,3,40.7699,93.901
current,C-0039,9,3,41.3191,93.901
current,C-0039,0,4,40.2982,93.901
current,C-0039,1,4,39.8625,93.901
current,C-0039,2,4,39.8239,93.901
current,C-0039,3,4,40.7203,93.901
current,C-0039,4,4,39.9308,93.901
current,C-0039,5,4,40.468,93.901
current,C-0039,6,4,40.8471,93.901
current,C-0039,7,4,41.044,93.901
current,C-0039,8,4,41.0425,93.901
current,C-0039,9,4,41.4636,93.901
current,C-0039,0,5,39.9091,93.901
current,C-0039,1,5,39.9269,93.901
current,C-0039,2,5,40.1151,93.901
current,C-0039,3,5,40.2606,93.901
current,C-0039,4,5,40.3842,93.901
current,C-0039,5,5,40.263,93.901
current,C-0039,6,5,40.6022,93.901
current,C-0039,7,5,40.5647,93.901
current,C-0039,8,5,40.9126,93.901
current,C-0039,9,5,41.2534,93.901
current,C-0039,0,6,40.0187,93.901
current,C-0039,1,6,40.335,93.901
current,C-0039,2,6,39.969,93.901
current,C-0039,3,6,40.3487,93.901
current,C-0039,4,6,40.6372,93.901
current,C-0039,5,6,40.8223,93.901
current,C-0039,6,6,40.7469,93.901
current,C-0039,7,6,40.4751,93.901
current,C-0039,8,6,40.735,93.901
current,C-0039,9,6,40.9622,93.901
current,C-0039,0,7,39.9358,93.901
current,C-0039,1,7,40.3174,93.901
current,C-0039,2,7,40.0259,93.901
current,C-0039,3,7,40.0116,93.901
current,C-0039,4,7,40.4844,93.901
current,C-0039,5,7,40.3095,93.901
current,C-0039,6,7,40.7304,93.901
current,C-0039,7,7,40.6506,93.901
current,C-0039,8,7,41.0668,93.901
current,C-0039,9,7,41.156,93.901
current,C-0039,0,8,39.8659,93.901
current,C-0039,1,8,39.7228,93.901
current,C-0039,2,8,40.0675,93.901
current,C-0039,3,8,39.9256,93.901
current,C-0039,4,8,40.3372,93.901
current,C-0039,5,8,40.5726,93.901
current,C-0039,6,8,40.6567,93.901
current,C-0039,7,8,40.7149,93.901
current,C-0039,8,8,40.8997,93.901
current,C-0039,9,8,41.245,93.901
current,C-0039,0,9,39.8345,93.901
current,C-0039,1,9,40.0389,93.901
current,C-0039,2,9,39.8346,93.901
current,C-0039,3,9,40.049,93.901
current,C-0039,4,9,40.3408,93.901
current,C-0039,5,9,40.1872,93.901
current,C-0039,6,9,40.6151,93.901
current,C-0039,7,9,40.8649,93.901
current,C-0039,8,9,40.8086,93.901
current,C-0039,9,9,41.2009,93.901
current,C-0040,0,0,40.1452,94.094
current,C-0040,1,0,40.1526,94.094
current,C-0040,2,0,40.6717,94.094
current,C-0040,3,0,40.7339,94.094
current,C-0040,4,0,41.0855,94.094
current,C-0040,5,0,40.7713,94.094
current,C-0040,6,0,41.4661,94.094
current,C-0040,7,0,41.2294,94.094
current,C-0040,8,0,41.7434,94.094
current,C-0040,9,0,42.4239,94.094
current,C-0040,0,1,39.8079,94.094
current,C-0040,1,1,40.2513,94.094
current,C-0040,2,1,40.2281,94.094
current,C-0040,3,1,40.4894,94.094
current,C-0040,4,1,40.6029,94.094
current,C-0040,5,1,40.5023,94.094
current,C-0040,6,1,41.2822,94.094
current,C-0040,7,1,41.4118,94.094
current,C-0040,8,1,41.468,94.094
current,C-0040,9,1,42.1024,94.094
current,C-0040,0,2,40.0863,94.094
current,C-0040,1,2,40.1472,94.094
current,C-0040,2,2,40.4096,94.094
current,C-0040,3,2,40.5881,94.094
current,C-0040,4,2,40.671,94.094
current,C-0040,5,2,40.9565,94.094
current,C-0040,6,2,41.128,94.094
current,C-0040,7,2,41.2356,94.094
current,C-0040,8,2,41.4046,94.094
current,C-0040,9,2,41.6489,94.094
current,C-0040,0,3,39.7313,94.094
current,C-0040,1,3,40.023,94.094
current,C-0040,2,3,40.3106,94.094
current,C-0040,3,3,40.5587,94.094
current,C-0040,4,3,40.6213,94.094
current,C-0040,5,3,40.9794,94.094
current,C-0040,6,3,40.7827,94.094
current,C-0040,7,3,41.3993,94.094
current,C-0040,8,3,41.6148,94.094
current,C-0040,9,3,41.4241,94.094
current,C-0040,0,4,39.6003,94.094
current,C-0040,1,4,39.8466,94.094
current,C-0040,2,4,40.2209,94.094
current,C-0040,3,4,39.9026,94.094
current,C-0040,4,4,40.5461,94.094
current,C-0040,5,4,40.7982,94.094
current,C-0040,6,4,41.2364,94.094
current,C-0040,7,4,41.3909,94.094
current,C-0040,8,4,41.2782,94.094
current,C-0040,9,4,41.482,94.094
current,C-0040,0,5,39.9405,94.094
current,C-0040,1,5,40.1214,94.094
current,C-0040,2,5,40.1573,94.094
current,C-0040,3,5,40.0184,94.094
current,C-0040,4,5,40.4189,94.094
current,C-0040,5,5,40.5225,94.094
current,C-0040,6,5,40.6108,94.094
current,C-0040,7,5,41.102,94.094
current,C-0040,8,5,41.1183,94.094
current,C-0040,9,5,41.9301,94.094
current,C-0040,0,6,39.4857,94.094
current,C-0040,1,6,39.4009,94.094
current,C-0040,2,6,40.0318,94.094
